Date,Rainfall_mm,Sunshine_hours,Avg_Temperature_C,Season,Original_Rainfall_mm
2024-02-17,72.8095229648935,9.753594807090032,28.61659795226737,Rainy,52.00680211778108
2024-02-18,76.53943910805914,11.366982928606305,20.84857546991602,Rainy,54.67102793432797
2024-02-19,25.879623773573783,11.83201276587445,33.37712507951128,Rainy,18.485445552552704
2024-02-20,80.0,9.0405382231073,20.378603644049807,Rainy,96.95846277645586
2024-02-21,80.0,4.515115026370989,24.633985979632374,Rainy,77.51328233611146
2024-02-22,80.0,1.0020086003840252,19.3655946892583,Rainy,93.9498941564189
2024-02-23,80.0,9.325762991129242,33.94998802953516,Rainy,89.48273504276489
2024-02-24,80.0,6.700850996829661,26.03512016529988,Rainy,59.78999788110851
2024-02-25,80.0,5.090664110963715,27.526160277120702,Rainy,92.18742350231167
2024-02-26,12.38895028726873,10.876252621136832,19.07322363821484,Rainy,8.84925020519195
2024-02-27,27.437600738680324,1.334369787673816,29.999367526386845,Rainy,19.59828624191452
2024-02-28,6.331820447475329,5.91150125149031,21.35848948952937,Rainy,4.522728891053807
2024-02-29,45.546246306857,0.1362437372090288,32.36886863105142,Rainy,32.53303307632643
2024-03-01,54.414820556527474,5.623927703929516,21.282234247712115,Rainy,38.8677289689482
2024-03-02,37.988864448345424,0.6756393081820482,21.051003530618665,Rainy,27.134903177389592
2024-03-03,80.0,1.425814995216863,18.58479468556952,Rainy,82.87375091519293
2024-03-04,49.9454657371025,1.4103149613252586,25.553071121759988,Rainy,35.67533266935893
2024-03-05,39.330831356233304,7.790523625392763,27.037458132201863,Rainy,28.093450968738075
2024-03-06,75.97745164215478,8.952538551185079,19.05133823085364,Rainy,54.26960831582485
2024-03-07,19.729391496466768,7.000425181165916,30.408441867120168,Rainy,14.092422497476264
2024-03-08,80.0,11.546070581694504,25.252621355968444,Rainy,80.21969807540397
2024-03-09,10.437090115167914,4.498446954284448,26.39024430924128,Rainy,7.455064367977082
2024-03-10,80.0,3.428545035382329,25.05220395101165,Rainy,98.68869366005173
2024-03-11,80.0,10.423189538273522,24.412208974005217,Rainy,77.22447692966574
2024-03-12,27.820195414784134,2.683150062233432,26.95424530093149,Rainy,19.87156815341724
2024-03-13,0.7730963973043359,11.558670473287336,20.4838439348914,Rainy,0.5522117123602399
2024-03-14,80.0,0.1458536962777961,20.910850087924334,Rainy,81.54614284548342
2024-03-15,80.0,11.63854592049167,31.78856993621628,Rainy,70.68573438476172
2024-03-16,80.0,0.5179189434069134,33.13784739413812,Rainy,72.90071680409874
2024-03-17,80.0,10.693717364376852,23.972949060476047,Rainy,77.12703466859458
2024-03-18,10.36625124277265,6.332413309035598,22.331914770296866,Rainy,7.4044651734090365
2024-03-19,50.18520199619816,11.915577553431604,28.30399269182425,Rainy,35.84657285442726
2024-03-20,16.22166833351816,0.8855587768247863,24.539746737569544,Rainy,11.586905952512971
2024-03-21,80.0,6.646251412815849,18.40618169056552,Rainy,86.31034258755935
2024-03-22,80.0,11.631630427429188,20.49844155785905,Rainy,62.329812682755794
2024-03-23,46.325723479370886,6.277174130041786,29.45555566155836,Rainy,33.08980248526492
2024-03-24,8.898169040043308,7.55278365762315,28.54278307056242,Rainy,6.355835028602364
2024-03-25,43.537525040192705,8.348984267815407,18.433535880055736,Rainy,31.09823217156622
2024-03-26,45.525665083744585,5.454492777213279,21.55155459092719,Rainy,32.518332202674706
2024-03-27,80.0,7.530696961008761,21.697196745409144,Rainy,72.96061783380641
2024-03-28,80.0,7.011771743077203,28.750283897579656,Rainy,63.75574713552131
2024-03-29,80.0,10.813896125891867,18.315368604069825,Rainy,88.72127425763266
2024-03-30,66.1100895226729,0.5453565640974944,19.665737311753183,Rainy,47.22149251619493
2024-03-31,16.74319443136224,3.371558275106764,30.79865736597103,Rainy,11.959424593830173
2024-04-01,42.7946872333797,11.404937808918705,20.856714592869334,Dry,71.3244787222995
2024-04-02,45.64710291701384,10.683165406690996,28.443937725629997,Dry,76.07850486168974
2024-04-03,33.67663185416977,5.467881033428555,21.810924496747624,Dry,56.12771975694962
2024-04-04,46.25803079727366,7.441591173618441,19.591062284149523,Dry,77.0967179954561
2024-04-05,29.62773578186345,3.328574195773592,21.890755055991264,Dry,49.37955963643908
2024-04-06,31.363969762919645,2.257453916685136,29.556270909690543,Dry,52.27328293819941
2024-04-07,25.652461101512976,5.564380859279786,31.69114348970057,Dry,42.75410183585496
2024-04-08,1.5251476046457113,4.240226736312634,31.283517833071866,Dry,2.541912674409519
2024-04-09,6.473485619598266,7.003873342210465,24.35493647389528,Dry,10.789142699330444
2024-04-10,1.885751141204055,0.932815643579818,28.68936218513034,Dry,3.142918568673425
2024-04-11,38.184624675826825,11.692737691993996,21.279748726653136,Dry,63.64104112637804
2024-04-12,18.8613588645796,11.834528933755234,22.69036368417621,Dry,31.435598107632668
2024-04-13,30.514241469882165,8.37794056823694,32.34137309633792,Dry,50.85706911647028
2024-04-14,54.45398843556558,6.433156396129444,18.20803077617177,Dry,90.7566473926093
2024-04-15,14.957533748932494,3.714331395435933,19.36813649367149,Dry,24.929222914887493
2024-04-16,24.622975382137785,9.765540236483384,21.326180082336435,Dry,41.038292303562976
2024-04-17,45.33306831258292,8.21677407064655,18.424515261981117,Dry,75.55511385430486
2024-04-18,13.727889929497348,1.951403272138696,20.90296696143676,Dry,22.879816549162246
2024-04-19,4.618794589727579,10.93112621392611,27.328664975515075,Dry,7.697990982879299
2024-04-20,17.38508717482608,9.870446915078029,24.742792809479965,Dry,28.9751452913768
2024-04-21,9.673277235240265,11.397598959503089,32.2827473772316,Dry,16.122128725400444
2024-04-22,55.781859140554396,8.70863410066032,31.079096987815056,Dry,92.96976523425732
2024-04-23,48.48722277386502,7.360982351229478,23.469077627166016,Dry,80.8120379564417
2024-04-24,38.00422539062541,5.0189164354874265,22.15077493490068,Dry,63.34037565104234
2024-04-25,52.28763541126306,11.19274180024816,24.075078530676272,Dry,87.14605901877177
2024-04-26,48.22032461394687,10.3927666740049,27.44471908023692,Dry,80.36720768991145
2024-04-27,11.19420353316215,0.5426240412742729,22.28901825316602,Dry,18.657005888603585
2024-04-28,53.55353990939866,0.316403693967024,27.986382525586144,Dry,89.25589984899777
2024-04-29,32.36053451493904,4.517560402536596,24.55058643505985,Dry,53.93422419156507
2024-04-30,48.44640930984375,9.726639969381996,26.832754893631684,Dry,80.74401551640625
2024-05-01,53.76547799540959,11.847313551779331,24.978024466165067,Dry,89.60912999234932
2024-05-02,19.08020849831183,1.8050026932423384,22.71145215267068,Dry,31.800347497186387
2024-05-03,6.6031154716606055,7.129568584225622,33.17525291139451,Dry,11.005192452767677
2024-05-04,13.6761097525165,4.570690279572258,30.21769270655617,Dry,22.793516254194166
2024-05-05,25.62646731757538,11.638972773775238,20.24181081226324,Dry,42.71077886262563
2024-05-06,49.080885955349586,10.105427077628503,31.895487614366605,Dry,81.80147659224932
2024-05-07,51.64383499538061,10.059944456533652,25.79889917199222,Dry,86.07305832563435
2024-05-08,0.4171278318714422,5.624317917539644,32.312835630305464,Dry,0.6952130531190703
2024-05-09,30.64483815465394,4.977834028051982,30.797684095157045,Dry,51.07473025775657
2024-05-10,25.044660188926738,3.280884863168475,24.803416071507733,Dry,41.7411003148779
2024-05-11,13.326468628243815,0.6765059598111254,18.35950893312188,Dry,22.210781047073024
2024-05-12,7.191922040020969,10.376668515060638,22.298837750159137,Dry,11.98653673336828
2024-05-13,20.25691028421768,9.75481210956093,26.666147434573872,Dry,33.7615171403628
2024-05-14,56.57458223475115,11.996612079433568,28.13565151721836,Dry,94.29097039125192
2024-05-15,19.392175921245315,11.959642044886865,22.12620296693124,Dry,32.320293202075526
2024-05-16,31.127437304601965,6.665180467231529,20.229697185165183,Dry,51.87906217433661
2024-05-17,42.18113753371067,9.227848982166126,31.358883788788788,Dry,70.30189588951778
2024-05-18,21.81777614275764,11.337188758589136,33.75043489125683,Dry,36.3629602379294
2024-05-19,58.30692496325765,10.195768688128938,26.411042916842973,Dry,97.17820827209609
2024-05-20,57.74683769652667,2.968177220918372,20.74686857357285,Dry,96.24472949421111
2024-05-21,15.10693774952185,5.406529623721122,22.356917224309903,Dry,25.178229582536417
2024-05-22,29.834910353543123,1.5499129818179398,18.294250824759462,Dry,49.72485058923854
2024-05-23,18.05269858900618,11.44861232710467,32.62878090496798,Dry,30.08783098167697
2024-05-24,17.090429662648056,7.27409561341056,19.884017326242255,Dry,28.48404943774676
2024-05-25,2.2132168412719677,2.7437136660415526,27.224263608228057,Dry,3.68869473545328
2024-05-26,36.5738600387938,8.06040821287028,22.384883530995296,Dry,60.95643339798968
2024-05-27,30.16074139373169,7.41753888549475,26.86684804025269,Dry,50.26790232288615
2024-05-28,3.0887250749993607,4.297952616394086,28.42272621362983,Dry,5.147875124998935
2024-05-29,16.718787854196687,1.3626911063955482,31.275868859315224,Dry,27.864646423661146
2024-05-30,54.49595315799922,8.058878347113595,21.30274034816965,Dry,90.82658859666536
2024-05-31,14.373713440018344,6.24369241084552,18.17593325853569,Dry,23.95618906669724
2024-06-01,8.693692325473386,9.267820700827672,20.19017008110092,Dry,14.48948720912231
2024-06-02,29.36716561665378,6.241962013343921,32.40029826956968,Dry,48.9452760277563
2024-06-03,59.13902724663605,10.22617800382248,31.98224124100025,Dry,98.56504541106008
2024-06-04,14.523316290690023,6.622882065293826,27.55860963472493,Dry,24.20552715115004
2024-06-05,40.32813284435271,6.731255658424635,27.608269766938456,Dry,67.21355474058785
2024-06-06,45.697176919723056,10.51984323190014,28.640586792740088,Dry,76.16196153287176
2024-06-07,14.258252639543981,4.8417943945487645,20.805940457975197,Dry,23.763754399239968
2024-06-08,43.69298091671157,1.6081827414076888,32.63059113479936,Dry,72.82163486118596
2024-06-09,22.066987963155192,0.3453921157600677,24.70032839827317,Dry,36.77831327192532
2024-06-10,37.938349835614765,9.061647068083428,24.13021645199196,Dry,63.23058305935795
2024-06-11,38.01178264565368,7.443714616241576,26.3026832845254,Dry,63.35297107608947
2024-06-12,32.146481044485505,8.448957217190683,18.75145546840088,Dry,53.57746840747585
2024-06-13,5.417386203264497,2.555569938106929,20.66053390009727,Dry,9.02897700544083
2024-06-14,50.11814973535428,1.6364577070412372,29.80853786282193,Dry,83.5302495589238
2024-06-15,19.246803898304147,0.1745359880145831,19.324778686802023,Dry,32.07800649717358
2024-06-16,11.191110623991253,4.207050705679164,27.65043375146221,Dry,18.651851039985424
2024-06-17,2.446508493285835,7.079012242255597,21.92558575490113,Dry,4.077514155476392
2024-06-18,35.45357659129451,4.706928541196788,24.228729824671625,Dry,59.08929431882418
2024-06-19,40.65386171053694,5.249699064284749,22.6190997883312,Dry,67.75643618422824
2024-06-20,0.9952697356713691,10.84990433392498,23.690763463439183,Dry,1.6587828927856152
2024-06-21,30.72558349795686,4.179065604279604,29.504734482947928,Dry,51.2093058299281
2024-06-22,13.589746511876276,6.167873869917729,22.7539474499708,Dry,22.649577519793795
2024-06-23,38.71036742456699,9.403836152893716,27.062474244750355,Dry,64.51727904094498
2024-06-24,10.461985740299486,4.758513387855242,25.616806435185595,Dry,17.436642900499145
2024-06-25,41.45626428614795,7.465040402734482,28.61873864580237,Dry,69.09377381024659
2024-06-26,23.20412077803224,10.348364504960944,32.98927582919613,Dry,38.67353463005374
2024-06-27,56.20379932420406,11.394247483891704,29.721153555364005,Dry,93.67299887367344
2024-06-28,8.251256648759593,1.7648817711484552,21.43904605745211,Dry,13.752094414599323
2024-06-29,20.46398106301551,11.119051501937932,18.49893016098056,Dry,34.10663510502585
2024-06-30,6.808411274435344,5.905395516954458,22.196224708797203,Dry,11.347352124058908
2024-07-01,55.48161709671376,3.0989326595875,27.52124689120408,Dry,92.46936182785628
2024-07-02,52.64036120285886,5.509629074859136,18.822813015748004,Dry,87.7339353380981
2024-07-03,15.476497662909335,11.760390903425725,25.941859955219783,Dry,25.79416277151556
2024-07-04,39.59904276205074,5.911417127914435,27.54948558267023,Dry,65.99840460341791
2024-07-05,49.03333201207295,3.9450193234500985,23.34790225307137,Dry,81.72222002012158
2024-07-06,33.31204869596774,7.600810251800709,30.334595259933156,Dry,55.52008115994623
2024-07-07,31.779034701360388,2.881747425338317,19.705572050140347,Dry,52.965057835600646
2024-07-08,14.5111374540271,0.910359937303967,19.20220450777294,Dry,24.18522909004517
2024-07-09,5.586166068353953,1.5465566629277907,29.651020099257654,Dry,9.310276780589922
2024-07-10,53.8329454771996,1.5365500674932693,25.927861059299172,Dry,89.72157579533267
2024-07-11,54.02508342979983,1.822832322147532,29.01443834284377,Dry,90.04180571633304
2024-07-12,37.986087436396076,1.6659260717929216,24.95723741765994,Dry,63.31014572732679
2024-07-13,20.341787462922042,7.690496937638575,21.94243253182571,Dry,33.90297910487007
2024-07-14,20.952574476759654,2.182561012789738,31.1056370827872,Dry,34.92095746126609
2024-07-15,43.55734073221436,4.148007399886359,30.790654063503663,Dry,72.59556788702393
2024-07-16,53.82661559715463,10.761460918872142,29.115143533670828,Dry,89.71102599525771
2024-07-17,53.22518545590704,5.687539683154468,22.3543221956794,Dry,88.70864242651173
2024-07-18,46.79253275145743,8.010692862252327,27.443690669905397,Dry,77.98755458576238
2024-07-19,38.52189876925726,2.067838454419558,23.775582351040427,Dry,64.20316461542878
2024-07-20,5.0483978997029295,2.3074682257040493,19.465313173226143,Dry,8.413996499504883
2024-07-21,9.697722845676827,0.4904233951977463,32.677017207395885,Dry,16.162871409461378
2024-07-22,53.913251311624755,2.0272207568659746,20.189098094703382,Dry,89.85541885270793
2024-07-23,36.3857435795754,3.3430840683835035,33.20379766113284,Dry,60.642905965959
2024-07-24,0.5518230969977789,2.124125811320962,25.136092367327294,Dry,0.9197051616629648
2024-07-25,6.088292571961928,1.0644304050846674,20.962126861417914,Dry,10.147154286603213
2024-07-26,39.81010614648335,1.4476304532072095,26.67041515805373,Dry,66.35017691080559
2024-07-27,0.3036950307731212,5.529345216392709,31.96713337402253,Dry,0.5061583846218687
2024-07-28,9.64848308504992,2.47600462086951,29.71559818255298,Dry,16.080805141749867
2024-07-29,32.924027361995165,4.3712383325769055,30.904978365783197,Dry,54.87337893665861
2024-07-30,41.513711861561596,6.041007250258282,28.54053386737148,Dry,69.18951976926932
2024-07-31,39.11767557015603,8.284737943552383,29.07642503228564,Dry,65.19612595026005
2024-08-01,13.456158567633587,0.4717456780931872,31.58713042504511,Dry,22.42693094605598
2024-08-02,42.730753280852156,9.592924786908512,21.994688141746977,Dry,71.2179221347536
2024-08-03,14.234945249808005,7.534804673890893,25.830799418290248,Dry,23.724908749680008
2024-08-04,19.523981889556065,0.9811083833864628,21.53935106911364,Dry,32.539969815926774
2024-08-05,44.789484307081445,10.482943489281327,33.802688127946354,Dry,74.64914051180241
2024-08-06,38.977973942832875,11.050468806381758,33.10494943498581,Dry,64.96328990472146
2024-08-07,50.95340462965068,0.732935518258365,18.63082898189609,Dry,84.9223410494178
2024-08-08,39.4567735380206,3.3225317777664447,29.289202760251012,Dry,65.76128923003434
2024-08-09,34.098516200128294,9.674415357516736,32.80397307865066,Dry,56.830860333547164
2024-08-10,5.6204860696855485,8.9791162846039,20.889205522037336,Dry,9.367476782809248
2024-08-11,22.06294818356601,2.214252232276528,27.08712368884207,Dry,36.77158030594335
2024-08-12,15.912142060903527,2.512191880040524,32.64781276140867,Dry,26.520236768172545
2024-08-13,14.639378602745015,4.445665233496584,18.54313565737278,Dry,24.39896433790836
2024-08-14,58.38063328514673,5.814275822292256,29.15872427594944,Dry,97.30105547524455
2024-08-15,23.58586348000562,7.419057258363551,22.75758411796081,Dry,39.30977246667604
2024-08-16,53.522793310626795,4.426963674837269,32.790339126024485,Dry,89.20465551771133
2024-08-17,37.86831755983577,5.550416593597775,33.536931922645884,Dry,63.11386259972629
2024-08-18,47.68867821249891,8.96965125760508,33.108263825814944,Dry,79.48113035416485
2024-08-19,30.158225586311524,0.4401984346871748,25.587427466519426,Dry,50.26370931051921
2024-08-20,34.614233077581545,3.029243332128249,31.792682415829013,Dry,57.69038846263591
2024-08-21,29.551061629131834,8.56019503061463,31.512790376561128,Dry,49.25176938188639
2024-08-22,11.71457926788267,10.742482052246393,23.10560757189209,Dry,19.52429877980445
2024-08-23,43.34712691569032,6.140129305387994,31.26264758641084,Dry,72.24521152615053
2024-08-24,16.846341746451348,6.385361823183787,18.59212215544788,Dry,28.07723624408558
2024-08-25,1.4589579858872304,1.2860641360773126,27.54031805571285,Dry,2.431596643145384
2024-08-26,38.728337754430065,5.368948401881456,21.680141396603247,Dry,64.54722959071678
2024-08-27,10.626640764422936,6.391407197460278,19.92907017243646,Dry,17.711067940704893
2024-08-28,56.42751506117486,2.909646043616756,19.231251226067343,Dry,94.04585843529144
2024-08-29,57.23571462015523,3.230918771392572,29.14062041405024,Dry,95.39285770025872
2024-08-30,54.8918634132269,4.527409957255472,23.43799942028906,Dry,91.48643902204483
2024-08-31,22.209522015326662,0.2408543733327164,29.596268344460185,Dry,37.01587002554444
2024-09-01,0.9273969917320457,3.8649499869981394,19.04570145278308,Dry,1.5456616528867428
2024-09-02,55.69911375526351,2.537376083958536,23.044645405289764,Dry,92.83185625877252
2024-09-03,25.691048899038858,3.929968226134976,26.631860678005395,Dry,42.81841483173143
2024-09-04,57.99928914262017,1.4371455818310146,30.65157063742342,Dry,96.66548190436696
2024-09-05,57.81719862535517,10.68632736887874,23.10004004691312,Dry,96.36199770892529
2024-09-06,51.1805673280416,7.123109442648584,28.014262022992146,Dry,85.300945546736
2024-09-07,17.66693352417514,8.149227829733874,32.175643971779,Dry,29.444889206958567
2024-09-08,23.105863716115515,9.47005486328806,27.85381101091687,Dry,38.50977286019253
2024-09-09,51.068200291011415,5.981306387148687,21.727351596058146,Dry,85.11366715168569
2024-09-10,19.01532030937666,1.0430434570490843,18.39041250490461,Dry,31.692200515627768
2024-09-11,10.16956480116555,6.445278501822573,31.92158198241488,Dry,16.94927466860925
2024-09-12,33.40807574750101,7.04209341625055,18.3403105736062,Dry,55.68012624583501
2024-09-13,56.169286449646854,8.945273690211959,31.99522676294719,Dry,93.6154774160781
2024-09-14,41.761787800498375,5.179914554756152,26.46299414443539,Dry,69.6029796674973
2024-09-15,34.203670205361895,1.5309636335467651,33.02508317620634,Dry,57.0061170089365
2024-09-16,5.830589626246111,3.4053108695846936,30.780531772378644,Dry,9.717649377076851
2024-09-17,36.90043360195018,4.356987556783621,33.9669457685334,Dry,61.500722669916975
2024-09-18,59.403231006255794,7.751006895979215,23.61138904722736,Dry,99.00538501042632
2024-09-19,8.40504091419144,6.849339656026943,30.275012622898032,Dry,14.008401523652402
2024-09-20,31.099779141824207,4.273160710774155,24.430894617747875,Dry,51.83296523637368
2024-09-21,52.642384315677326,11.838182985515756,25.678009924862543,Dry,87.73730719279554
2024-09-22,44.44611706525226,7.269297832282646,28.04008741149392,Dry,74.07686177542044
2024-09-23,41.820944459716074,2.8467215008319338,31.978833826981425,Dry,69.7015740995268
2024-09-24,42.14904503922655,1.221389671444845,33.74533550718872,Dry,70.24840839871092
2024-09-25,21.56946907318531,1.8343096702119843,30.29237462183229,Dry,35.94911512197552
2024-09-26,17.6155106558696,2.9514927406140976,24.684268514677346,Dry,29.359184426449332
2024-09-27,48.56166932871081,1.928176479114668,24.74171203643312,Dry,80.93611554785136
2024-09-28,48.60680368075084,2.238804288615669,29.801316825422266,Dry,81.01133946791808
2024-09-29,52.024339114806224,3.421142024326165,21.82043433229284,Dry,86.70723185801037
2024-09-30,54.794433153388276,2.080483143537058,19.767585810102315,Dry,91.32405525564712
2024-10-01,30.680543931656267,10.761185095517105,23.673954522252423,Dry,51.13423988609378
2024-10-02,30.090977681231976,0.9628049479397064,22.59582386646531,Dry,50.15162946871996
2024-10-03,47.89771073800651,6.294136674843056,22.74092992729584,Dry,79.82951789667752
2024-10-04,38.99783584666591,4.924761923875938,21.73772401679856,Dry,64.99639307777652
2024-10-05,42.1180126354622,11.788543402903276,18.67349103418179,Dry,70.19668772577033
2024-10-06,47.74756016616606,1.344466826016628,18.28598295573462,Dry,79.57926694361011
2024-10-07,53.40032050905398,4.774267188548899,33.80355823577651,Dry,89.00053418175663
2024-10-08,20.279709411092146,11.633645199304429,24.8443701397738,Dry,33.79951568515358
2024-10-09,22.53497715839664,10.386085510727764,24.149226354554905,Dry,37.5582952639944
2024-10-10,5.63891639045214,9.80486485139136,28.87435652308912,Dry,9.3981939840869
2024-10-11,34.69680845977044,3.094833924539278,21.492062205841027,Dry,57.8280140996174
2024-10-12,2.156536427804525,2.05065104868079,33.199378943203605,Dry,3.594227379674209
2024-10-13,27.93588108794761,8.023718639093172,30.581520230648835,Dry,46.55980181324602
2024-10-14,32.5586780824546,11.152511869531027,19.43057603699615,Dry,54.26446347075766
2024-10-15,17.19247512769706,6.681154716167157,24.681292412558854,Dry,28.65412521282844
2024-10-16,35.44999563414064,6.859352273638798,32.065892920994635,Dry,59.08332605690107
2024-10-17,1.8300149963429657,3.35974912392341,33.11571235666256,Dry,3.050024993904943
2024-10-18,2.240891324952865,9.233915198303244,25.47842417999792,Dry,3.7348188749214417
2024-10-19,49.35603363957949,2.2445249826902804,27.814582227371325,Dry,82.26005606596583
2024-10-20,21.61143848467577,3.884150836850924,20.672543137473205,Dry,36.019064141126286
2024-10-21,7.6236307591130865,5.105237263397001,33.858698018191625,Dry,12.706051265188478
2024-10-22,31.334595603288264,6.09132454421346,21.706747222135093,Dry,52.22432600548044
2024-10-23,46.199613185916654,2.908916788980963,33.08370838616201,Dry,76.99935530986109
2024-10-24,12.949261649810593,1.3780418968704424,28.394346383877892,Dry,21.58210274968432
2024-10-25,37.373428549140016,7.327440509299591,27.723788718061748,Dry,62.28904758190003
2024-10-26,5.12084789962608,3.4635666388830693,26.203016176264136,Dry,8.5347464993768
2024-10-27,3.100903270116462,6.974858657071348,21.690716987484137,Dry,5.16817211686077
2024-10-28,31.88127789408888,1.852352583290428,20.82444851208813,Dry,53.1354631568148
2024-10-29,32.43810729660639,5.77368122225781,21.52777934512281,Dry,54.06351216101065
2024-10-30,38.24579408989239,6.39107319061903,20.983012194308078,Dry,63.742990149820656
2024-10-31,43.56548002335969,0.6218824418691229,30.47335157706805,Dry,72.60913337226616
2024-11-01,80.0,4.039251338327047,23.60200414666768,Rainy,97.58520794625346
2024-11-02,72.28204876216735,1.612976123267691,18.925482825014345,Rainy,51.630034830119534
2024-11-03,45.213906211774436,0.7604996456732129,33.50564208225298,Rainy,32.2956472941246
2024-11-04,80.0,11.879522788679342,32.14057415941481,Rainy,79.51861947687037
2024-11-05,37.91651517669039,3.868246139696676,32.84403653112341,Rainy,27.083225126207424
2024-11-06,61.45599889878905,9.71849335025562,33.918525162342966,Rainy,43.89714207056361
2024-11-07,10.983893387917233,3.055687857165166,20.782323987511795,Rainy,7.845638134226595
2024-11-08,3.549104078164051,8.178032666687152,24.33987230244254,Rainy,2.535074341545751
2024-11-09,80.0,9.12273431867624,30.13181561126546,Rainy,96.26484146779252
2024-11-10,80.0,7.147664887294131,29.13632988886068,Rainy,83.59801205122058
2024-11-11,80.0,5.6589142626019004,20.46233450143768,Rainy,69.59742060936979
2024-11-12,57.253412217997784,4.942090969767222,31.05332999984989,Rainy,40.89529444142699
2024-11-13,24.261204809918407,4.186419198515944,21.59104914938657,Rainy,17.329432007084577
2024-11-14,21.901185973952042,11.15434973097391,21.581081837161967,Rainy,15.643704267108603
2024-11-15,35.03400574304334,9.967432893452749,26.591590766294612,Rainy,25.02428981645953
2024-11-16,76.89173305885687,11.58032292799815,27.48703895746725,Rainy,54.92266647061205
2024-11-17,80.0,1.4915666818265367,27.281379325404977,Rainy,71.45959227000624
